        20        30        30        30
      2850        19        10        15         4        41
      2431        11        13        17         2         2
      2640        12        11        20         3        19
      2002        14        13        11         1        18
      3040         8        20        19         2        19
      6120        20        18        17         1        14
      4095        13        15        21         1        57
      2475        11        15        15         6        15
      3872        22        22         8         2         4
      1200        10        12        10         5        28
      1584         9        11        16         1        30
      3040        20        19         8         2         5
      2288        13        16        11         2        20
      2016        12         8        21         3        15
      5320        20        14        19         2        39
      3240        15        12        18         2        51

        20        30        30        30
      1872        13        12        12         2        29
      3120        13        16        15         4        20
      5082        11        22        21         2        13
      1344         8         8        21         6        25
      4400        20        11        20         1        52
      1782        11         9        18         5        15
      1008        14         8         9        16        24
      4536        21        18        12         2        22
      3744        13        16        18         1        20
      4860        15        18        18         1        18
      2744        14        14        14         8        35
      6468        22        21        14         1        26
      6498        19        18        19         1         1
      3078        19        18         9         2        16
      3553        19        11        17         2        32
      3040        16        19        10         2        23
      3200        16        20        10         2        18
      2856        12        17        14         3        21
      2964        19        13        12         1         1
      2079        21        11         9         1        25

        20        30        30        30
      2112        16        12        11         1         4
      6498        19        18        19         1        20
      4050        15        18        15         4        18
      2380        10        14        17         6        47
      1672        11        19         8         3         7
      3366        11        18        17         1        39
      1782         9         9        22         6        35
      2184        13         8        21         4        22
      2464        11        14        16         3        38
      2926        11        14        19         2        51
      4004        13        22        14         3        38
      6732        18        17        22         1        59
      3600        15        15        16         3        15
      4590        15        17        18         2         8
      2200        11        20        10         3        13
      3696        22         8        21         1        18
       720        10         8         9        25         2
      3432        12        22        13         3        32
      4368        21        16        13         1        14
      2736         8        19        18         1        38
